,Geography,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,city_name,lat,lon,diff_2002,diff_2003,diff_2004,diff_2005,diff_2006,diff_2007,diff_2008,diff_2009,diff_2010,diff_2011,diff_2012,diff_2013,diff_2014,diff_2015,diff_2016,diff_2017,diff_2018,diff_2019,scaled_diff_2002,scaled_diff_2003,scaled_diff_2004,scaled_diff_2005,scaled_diff_2006,scaled_diff_2007,scaled_diff_2008,scaled_diff_2009,scaled_diff_2010,scaled_diff_2011,scaled_diff_2012,scaled_diff_2013,scaled_diff_2014,scaled_diff_2015,scaled_diff_2016,scaled_diff_2017,scaled_diff_2018,scaled_diff_2019,color_spec_2002,color_spec_2003,color_spec_2004,color_spec_2005,color_spec_2006,color_spec_2007,color_spec_2008,color_spec_2009,color_spec_2010,color_spec_2011,color_spec_2012,color_spec_2013,color_spec_2014,color_spec_2015,color_spec_2016,color_spec_2017,color_spec_2018,color_spec_2019
103,"Orillia (CA), Ontario",30221,30575,30916,31181,31404,31334,31374,31396,31330,31408,31423,31793,31700,32049,32118,31937,32577,32950,33474,34002,"Orillia, Ontario",44.6082465,-79.4196783,354,341,265,223,-70,40,22,-66,78,15,370,-93,349,69,-181,640,373,524,0.00283222657812625,0.002728218257460597,0.0021201696135690856,0.0017841427314185135,-0.0005600448035842868,0.00032002560204816386,0.00017601408112649013,-0.0005280422433794704,0.0006240499239939195,0.00012000960076806145,0.0029602368189455158,-0.000744059524761981,0.00279222337787023,0.0005520441635330826,-0.0014481158492679414,0.005120409632770622,0.002984238739099128,0.004192335386830947,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
104,"Midland (CA), Ontario",34934,35485,36012,36429,36765,36657,36531,36498,36370,36333,36304,36132,36207,36286,36463,36812,38042,38817,39416,39971,"Midland, Ontario",44.74951600000001,-79.89219229999999,551,527,417,336,-108,-126,-33,-128,-37,-29,-172,75,79,177,349,1230,775,599,0.004408352668213457,0.004216337306984559,0.003336266901352108,0.0026882150572045765,-0.0008640691255300424,-0.0010080806464517161,-0.0002640211216897352,-0.0010240819265541243,-0.0002960236818945516,-0.0002320185614849188,-0.0013761100888071045,0.0006000480038403072,0.0006320505640451236,0.001416113289063125,0.00279222337787023,0.009840787262981038,0.006200496039683175,0.004792383390671254,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
105,"North Bay (CA), Ontario",72962,73256,73460,73595,74091,74361,74134,74158,74133,74411,74461,74083,73560,73190,72786,72358,73190,73551,73609,73749,"North Bay, Ontario",46.3091152,-79.4608204,294,204,135,496,270,-227,24,-25,278,50,-378,-523,-370,-404,-428,832,361,58,0.002352188175054004,0.0016321305704456357,0.001080086406912553,0.003968317465397232,0.002160172813825106,-0.0018161452916233298,0.0001920153612288983,-0.0002000160012801024,0.002224177934234739,0.0004000320025602048,-0.0030242419393551483,-0.004184334746779743,-0.0029602368189455158,-0.003232258580686455,-0.0034242739419153533,0.006656532522601808,0.0028882310584846787,0.0004640371229698376,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
106,"Elliot Lake (CA), Ontario",12322,12201,12127,12060,12010,11796,11763,11709,11613,11582,11512,11301,11107,10961,10897,10960,11144,11304,11364,11423,"Elliot Lake, Ontario",46.386179,-82.650941,-121,-74,-67,-50,-214,-33,-54,-96,-31,-70,-211,-194,-146,-64,63,184,160,60,-0.0009680774461956956,-0.0005920473637891032,-0.0005360428834306745,-0.0004000320025602048,-0.0017121369709576766,-0.0002640211216897352,-0.0004320345627650212,-0.0007680614449155932,-0.000248019841587327,-0.0005600448035842868,-0.0016881350508040644,-0.0015521241699335948,-0.001168093447475798,-0.0005120409632770621,0.0005040403232258581,0.0014721177694215538,0.0012801024081926554,0.0004800384030722458,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
107,"Timmins (CA), Ontario",45901,45321,44952,44820,44691,44606,44514,44343,44290,44361,44373,44323,44165,43782,43174,42922,42659,42550,42927,42948,"Timmins, Ontario",48.4758208,-81.3304953,-580,-369,-132,-129,-85,-92,-171,-53,71,12,-50,-158,-383,-608,-252,-263,-109,377,-0.004640371229698376,-0.0029522361788943117,-0.0010560844867589408,-0.0010320825666053283,-0.0006800544043523482,-0.0007360588847107769,-0.0013681094487559004,-0.0004240339227138171,0.0005680454436354909,9.600768061444915e-05,-0.0004000320025602048,-0.0012641011280902473,-0.0030642451396111687,-0.0048643891511320906,-0.0020161612929034322,-0.0021041683334666775,-0.0008720697655812465,0.0030162412993039443,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]"
108,"Sault Ste. Marie (CA), Ontario",82691,82247,82200,82288,82592,82809,82874,82929,82583,82612,82450,82217,82012,81441,81087,80681,80204,80081,80650,81238,"Sault Ste. Marie, Ontario",46.5136494,-84.33575259999999,-444,-47,88,304,217,65,55,-346,29,-162,-233,-205,-571,-354,-406,-477,-123,569,-0.003552284182734619,-0.0003760300824065925,0.0007040563245059605,0.0024321945755660453,0.0017361388911112888,0.0005200416033282663,0.0004400352028162253,-0.002768221457716617,0.0002320185614849188,-0.0012961036882950636,-0.0018641491319305544,-0.0016401312104968398,-0.004568365469237539,-0.00283222657812625,-0.0032482598607888632,-0.003816305304424354,-0.000984078726298104,0.004552364189135131,"[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]"
109,"Kenora (CA), Ontario",16448,16408,16417,16316,16112,15733,15608,15619,15726,15756,15734,15699,15571,15602,15621,15553,15855,15869,15881,15772,"Kenora, Ontario",49.7670416,-94.4893924,-40,9,-101,-204,-379,-125,11,107,30,-22,-35,-128,31,19,-68,302,14,12,-0.00032002560204816386,7.200576046083687e-05,-0.0008080646451716138,-0.0016321305704456357,-0.0030322425794063524,-0.001000080006400512,8.800704056324506e-05,0.0008560684854788383,0.0002400192015361229,-0.00017601408112649013,-0.0002800224017921434,-0.0010240819265541243,0.000248019841587327,0.00015201216097287783,-0.0005440435234818785,0.002416193295463637,0.00011200896071685735,9.600768061444915e-05,"[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
110,"Winkler (CA), Manitoba",19878,20306,20856,21462,22080,22824,23955,25115,26330,26899,27457,28217,28982,29506,30275,31317,31898,32719,33523,34325,"Winkler, Manitoba",49.1801103,-97.93894739999999,428,550,606,618,744,1131,1160,1215,569,558,760,765,524,769,1042,581,821,804,0.0034242739419153533,0.004400352028162253,0.004848387871029682,0.004944395551644131,0.005952476198095848,0.009048723897911833,0.009280742459396751,0.009720777662212977,0.004552364189135131,0.004464357148571886,0.006080486438915113,0.006120489639171133,0.004192335386830947,0.0061524921993759505,0.008336666933354669,0.00464837186974958,0.006568525482038563,0.006432514601168093,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
111,"Steinbach (CA), Manitoba",9517,9826,10135,10533,10944,11475,11952,12404,12950,13397,13984,14843,15688,16015,15531,16232,16256,16126,15810,15809,"Steinbach, Manitoba",49.5285279,-96.691092,309,309,398,411,531,477,452,546,447,587,859,845,327,-484,701,24,-130,-316,0.0024721977758220656,0.0024721977758220656,0.0031842547403792302,0.0032882630610448836,0.004248339867189375,0.003816305304424354,0.0036162893031442514,0.004368349467957436,0.003576286102888231,0.004696375710056804,0.006872549803984319,0.006760540843267462,0.0026162092967437394,-0.0038723097847827826,0.005608448675894072,0.0001920153612288983,-0.0010400832066565326,-0.0025282022561804946,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]"
112,"Portage la Prairie (CA), Manitoba",13333,13282,13355,13573,13261,13064,13031,13062,13078,13210,13212,13158,13096,13222,13300,13630,13575,13532,13486,13495,"Portage la Prairie, Manitoba",49.9723205,-98.29032509999999,-51,73,218,-312,-197,-33,31,16,132,2,-54,-62,126,78,330,-55,-43,-46,-0.0004080326426114089,0.000584046723737899,0.001744139531162493,-0.002496199695975678,-0.001576126090087207,-0.0002640211216897352,0.000248019841587327,0.00012801024081926553,0.0010560844867589408,1.600128010240819e-05,-0.0004320345627650212,-0.000496039683174654,0.0010080806464517161,0.0006240499239939195,0.0026402112168973516,-0.0004400352028162253,-0.00034402752220177613,-0.00036802944235538845,"[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]"
113,"Brandon (CA), Manitoba",49250,49249,49600,50208,50710,51376,52027,53079,53888,55296,55927,56607,57256,58052,58873,59849,60867,61507,62452,63188,"Brandon, Manitoba",49.848471,-99.9500904,-1,351,608,502,666,651,1052,809,1408,631,680,649,796,821,976,1018,640,945,-8.000640051204096e-06,0.002808224657972638,0.0048643891511320906,0.004016321305704456,0.0053284262741019285,0.0052084166733338665,0.00841667333386671,0.006472517801424114,0.011264901192095368,0.005048403872309785,0.0054404352348187855,0.005192415393231458,0.0063685094807584604,0.006568525482038563,0.007808624689975198,0.00814465157212577,0.005120409632770622,0.007560604848387871,"[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
114,"Thompson (CA), Manitoba",13673,13742,13827,13938,13939,13936,13823,13697,13533,13500,13436,13484,13532,13688,13907,14187,14462,14483,14300,14092,"Thompson, Manitoba",55.7449251,-97.8508715,69,85,111,1,-3,-113,-126,-164,-33,-64,48,48,156,219,280,275,21,-183,0.0005520441635330826,0.0006800544043523482,0.0008880710456836547,8.000640051204096e-06,-2.4001920153612287e-05,-0.0009040723257860629,-0.0010080806464517161,-0.0013121049683974717,-0.0002640211216897352,-0.0005120409632770621,0.0003840307224577966,0.0003840307224577966,0.001248099847987839,0.0017521401712136972,0.002240179214337147,0.0022001760140811263,0.00016801344107528603,-0.0014641171293703495,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]"
115,"Yorkton (CA), Saskatchewan",17944,17926,17838,17893,17757,17807,17913,18193,18495,18632,18662,18942,19204,19401,19257,19477,19553,19602,19672,19489,"Yorkton, Saskatchewan",51.2174482,-102.4739331,-18,-88,55,-136,50,106,280,302,137,30,280,262,197,-144,220,76,49,70,-0.00014401152092167373,-0.0007040563245059605,0.0004400352028162253,-0.001088087046963757,0.0004000320025602048,0.0008480678454276342,0.002240179214337147,0.002416193295463637,0.0010960876870149611,0.0002400192015361229,0.002240179214337147,0.0020961676934154734,0.001576126090087207,-0.0011520921673733898,0.0017601408112649013,0.0006080486438915113,0.0003920313625090007,0.0005600448035842868,"[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
116,"Moose Jaw (CA), Saskatchewan",34220,34141,34421,34602,34352,34074,34208,34597,34920,35072,35341,35557,35600,35696,35723,36108,36267,36336,35988,35732,"Moose Jaw, Saskatchewan",50.3915811,-105.5348562,-79,280,181,-250,-278,134,389,323,152,269,216,43,96,27,385,159,69,-348,-0.0006320505640451236,0.002240179214337147,0.0014481158492679414,-0.002000160012801024,-0.002224177934234739,0.001072085766861349,0.0031122489799183936,0.002584206736538923,0.0012160972877830226,0.002152172173773902,0.0017281382510600848,0.00034402752220177613,0.0007680614449155932,0.0002160172813825106,0.0030802464197135773,0.0012721017681414514,0.0005520441635330826,-0.0027842227378190253,"[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]"
117,"Swift Current (CA), Saskatchewan",16865,16737,16791,16913,16867,16937,17006,17286,17575,17936,18010,18215,18435,18635,18871,19099,19274,19392,19462,19386,"Swift Current, Saskatchewan",50.285069,-107.7971722,-128,54,122,-46,70,69,280,289,361,74,205,220,200,236,228,175,118,70,-0.0010240819265541243,0.0004320345627650212,0.0009760780862468997,-0.00036802944235538845,0.0005600448035842868,0.0005520441635330826,0.002240179214337147,0.0023121849747979838,0.0028882310584846787,0.0005920473637891032,0.0016401312104968398,0.0017601408112649013,0.0016001280102408192,0.0018881510520841666,0.001824145931674534,0.001400112008960717,0.0009440755260420833,0.0005600448035842868,"[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
118,"North Battleford (CA), Saskatchewan",19056,18914,18783,18614,18340,18198,18357,18662,19047,19317,19381,19567,19802,19879,19935,20193,20092,19901,19638,19457,"North Battleford, Saskatchewan",52.7764752,-108.2974556,-142,-131,-169,-274,-142,159,305,385,270,64,186,235,77,56,258,-101,-191,-263,-0.0011360908872709817,-0.0010480838467077367,-0.0013521081686534923,-0.0021921753740299223,-0.0011360908872709817,0.0012721017681414514,0.0024401952156172494,0.0030802464197135773,0.002160172813825106,0.0005120409632770621,0.001488119049523962,0.0018801504120329626,0.0006160492839427154,0.0004480358428674294,0.0020641651332106567,-0.0008080646451716138,-0.0015281222497799823,-0.0021041683334666775,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]"
119,"Prince Albert (CA), Saskatchewan",43453,43236,43080,43079,42856,42672,43072,43691,44264,44726,44877,45044,45205,45190,45287,45673,46111,46109,46382,46609,"Prince Albert, Saskatchewan",53.2033494,-105.7530705,-217,-156,-1,-223,-184,400,619,573,462,151,167,161,-15,97,386,438,-2,273,-0.0017361388911112888,-0.001248099847987839,-8.000640051204096e-06,-0.0017841427314185135,-0.0014721177694215538,0.0032002560204816384,0.004952396191695335,0.004584366749339947,0.0036962957036562926,0.0012080966477318186,0.0013361068885510842,0.0012881030482438595,-0.00012000960076806145,0.0007760620849667974,0.0030882470597647814,0.0035042803424273944,-1.600128010240819e-05,0.002184174733978718,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]"
120,"Estevan (CA), Saskatchewan",12377,12317,12314,12227,12210,12229,12450,12660,12929,13206,13398,13728,14138,14308,14167,14059,13846,13757,13716,13603,"Estevan, Saskatchewan",49.1390842,-102.9914806,-60,-3,-87,-17,19,221,210,269,277,192,330,410,170,-141,-108,-213,-89,-41,-0.0004800384030722458,-2.4001920153612287e-05,-0.0006960556844547563,-0.00013601088087046963,0.00015201216097287783,0.0017681414513161053,0.0016801344107528601,0.002152172173773902,0.0022161772941835345,0.0015361228898311864,0.0026402112168973516,0.0032802624209936795,0.0013601088087046964,-0.0011280902472197776,-0.0008640691255300424,-0.0017041363309064726,-0.0007120569645571646,-0.00032802624209936793,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]"
121,"Weyburn (CA), Saskatchewan",9770,9739,9738,9689,9655,9661,9767,10009,10280,10564,10770,10922,11090,11213,11203,11201,11261,11253,11196,11145,"Weyburn, Saskatchewan",49.6632836,-103.8532906,-31,-1,-49,-34,6,106,242,271,284,206,152,168,123,-10,-2,60,-8,-57,-0.000248019841587327,-8.000640051204096e-06,-0.0003920313625090007,-0.00027202176174093926,4.8003840307224575e-05,0.0008480678454276342,0.0019361548923913913,0.00216817345387631,0.0022721817745419634,0.0016481318505480438,0.0012160972877830226,0.0013441075286022882,0.000984078726298104,-8.000640051204096e-05,-1.600128010240819e-05,0.0004800384030722458,-6.400512040963277e-05,-0.0004560364829186335,"[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]"
122,"Lloydminster (CA), Alberta/Saskatchewan",24777,25339,26064,26720,27380,28087,29142,29909,30737,31418,32114,33257,34582,35527,35688,35729,35727,36113,36421,36473,"Lloydminster, Alberta/Saskatchewan",53.2779625,-110.0061451,562,725,656,660,707,1055,767,828,681,696,1143,1325,945,161,41,-2,386,308,0.004496359708776702,0.00580046403712297,0.005248419873589887,0.005280422433794703,0.005656452516201296,0.008440675254020322,0.0061364909192735415,0.006624529962396992,0.0054484358748699896,0.005568445475638051,0.009144731578526282,0.010600848067845428,0.007560604848387871,0.0012881030482438595,0.00032802624209936793,-1.600128010240819e-05,0.0030882470597647814,0.0024641971357708616,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]"
123,"Lloydminster (CA), Alberta part, Alberta",13608,14175,14732,15205,15815,16560,17297,17769,18189,18484,18707,19189,19854,20211,20198,20162,20068,20247,20375,20456,"Lloydminster, Alberta part, Alberta",53.2779625,-110.0061451,567,557,473,610,745,737,472,420,295,223,482,665,357,-13,-36,-94,179,128,0.004536362909032723,0.004456356508520682,0.0037843027442195374,0.004880390431234499,0.005960476838147052,0.005896471717737419,0.0037763021041683333,0.0033602688215057202,0.0023601888151052086,0.0017841427314185135,0.0038563085046803744,0.005320425634050724,0.0028562284982798624,-0.00010400832066565325,-0.00028802304184334746,-0.000752060164813185,0.0014321145691655332,0.0010240819265541243,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]"
124,"Lloydminster (CA), Saskatchewan part, Saskatchewan",11169,11164,11332,11515,11565,11527,11845,12140,12548,12934,13407,14068,14728,15316,15490,15567,15659,15866,16046,16017,"Lloydminster, Saskatchewan part, Saskatchewan",53.2779625,-110.0061451,-5,168,183,50,-38,318,295,408,386,473,661,660,588,174,77,92,207,180,-4.000320025602048e-05,0.0013441075286022882,0.0014641171293703495,0.0004000320025602048,-0.00030402432194575566,0.0025442035362829027,0.0023601888151052086,0.0032642611408912714,0.0030882470597647814,0.0037843027442195374,0.005288423073845907,0.005280422433794703,0.004704376350108008,0.0013921113689095127,0.0006160492839427154,0.0007360588847107769,0.001656132490599248,0.0014401152092167373,"[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
125,"Medicine Hat (CA), Alberta",63363,64610,65779,67396,69305,71224,72900,74095,74889,75040,75249,76139,76951,77570,78162,78380,78573,78962,79124,79450,"Medicine Hat, Alberta",50.0291676,-110.7034049,1247,1169,1617,1909,1919,1676,1195,794,151,209,890,812,619,592,218,193,389,162,0.009976798143851507,0.009352748219857588,0.012937034962797024,0.01527322185774862,0.015353228258260661,0.013409072725818065,0.009560764861188896,0.006352508200656052,0.0012080966477318186,0.001672133770701656,0.007120569645571646,0.0064965197215777265,0.004952396191695335,0.004736378910312825,0.001744139531162493,0.0015441235298823907,0.0031122489799183936,0.0012961036882950636,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
126,"Brooks (CA), Alberta",22290,22391,22479,22590,22820,23291,23742,24142,24234,24428,24246,24997,25256,25391,25309,25311,25082,24880,25098,25246,"Brooks, Alberta",50.5657456,-111.8978329,101,88,111,230,471,451,400,92,194,-182,751,259,135,-82,2,-229,-202,218,0.0008080646451716138,0.0007040563245059605,0.0008880710456836547,0.0018401472117769422,0.0037683014641171292,0.0036082886630930473,0.0032002560204816384,0.0007360588847107769,0.0015521241699335948,-0.0014561164893191455,0.006008480678454276,0.0020721657732618607,0.001080086406912553,-0.0006560524841987359,1.600128010240819e-05,-0.0018321465717257381,-0.0016161292903432275,0.001744139531162493,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[255, 203, 202]","[255, 203, 202]","[131, 237, 131]"
127,"Okotoks (CA), Alberta",12081,13323,14423,15558,16909,17916,19363,20907,22525,24012,25417,26620,27651,28549,29147,29664,29943,30136,30622,31118,"Okotoks, Alberta",50.7254764,-113.974928,1242,1100,1135,1351,1007,1447,1544,1618,1487,1405,1203,1031,898,598,517,279,193,486,0.009936794943595487,0.008800704056324505,0.00908072645811665,0.010808864709176734,0.008056644531562525,0.011576926154092327,0.012352988239059125,0.012945035602848229,0.011896951756140492,0.011240899271941756,0.009624769981598528,0.008248659892791423,0.007184574765981278,0.00478438275062005,0.004136330906472517,0.002232178574285943,0.0015441235298823907,0.0038883110648851907,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
128,"High River (CA), Alberta",9611,9950,10215,10494,10876,11081,11458,11993,12466,12895,13320,13777,13869,13618,13806,13972,14133,14140,14152,14178,"High River, Alberta",50.5765993,-113.8719638,339,265,279,382,205,377,535,473,429,425,457,92,-251,188,166,161,7,12,0.0027122169773581887,0.0021201696135690856,0.002232178574285943,0.0030562444995599646,0.0016401312104968398,0.0030162412993039443,0.004280342427394192,0.0037843027442195374,0.0034322745819665573,0.003400272021761741,0.003656292503400272,0.0007360588847107769,-0.002008160652852228,0.00150412032962637,0.00132810624849988,0.0012881030482438595,5.6004480358428674e-05,9.600768061444915e-05,"[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[255, 203, 202]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]","[131, 237, 131]"
